water_year,region,date,mean_daily_temp,month,day
2017,Sacramento River,2017-05-05,16.4499998093,5,5
2017,Sacramento River,2017-05-08,15.6500002861,5,8
2017,Sacramento River,2017-05-09,18.6,5,9
2017,Sacramento River,2017-05-10,17,5,10
2017,Sacramento River,2017-05-11,16.9,5,11
2017,Sacramento River,2017-05-12,14.4399998665,5,12
2017,Sacramento River,2017-05-15,15.2799999237,5,15
2017,Sacramento River,2017-05-16,15.41,5,16
2017,Sacramento River,2017-05-17,15.46,5,17
2017,Sacramento River,2017-05-18,14.6000003815,5,18
2017,Sacramento River,2017-05-20,15.8700000763,5,20
2017,Sacramento River,2017-05-21,16.7699998856,5,21
2017,Sacramento River,2017-05-23,9.55,5,23
2017,Sacramento River,2017-05-24,17.16545456626,5,24
2017,Sacramento River,2017-05-26,16.1800003052,5,26
2017,Sacramento River,2017-05-30,17.1533334732,5,30
2017,Sacramento River,2017-05-31,16.8799995422,5,31
2017,Sacramento River,2017-06-02,17.6400005341,6,2
2017,Sacramento River,2017-06-05,17.3636358435,6,5
2017,Sacramento River,2017-06-06,19.7,6,6
2017,Sacramento River,2017-06-07,18.4,6,7
2017,Sacramento River,2017-06-08,17.1700004578,6,8
2017,Sacramento River,2017-06-10,16.3499996185,6,10
2017,Sacramento River,2017-06-11,16.6300004959,6,11
2017,Sacramento River,2017-06-12,17,6,12
2017,Sacramento River,2017-06-13,17.149999872833334,6,13
2017,Sacramento River,2017-06-14,17.9825000763,6,14
2017,Sacramento River,2017-06-19,20.950000139866667,6,19
2017,Sacramento River,2017-06-21,22.566666666666666,6,21
2017,Sacramento River,2017-06-26,21.9,6,26
2017,Sacramento River,2017-06-28,20.87000017165,6,28
2017,Sacramento River,2017-06-30,20.8299993515,6,30
2017,Sacramento River,2017-07-03,21.53999977112,7,3
2017,Sacramento River,2017-07-06,22.8,7,6
2017,Sacramento River,2017-07-07,22.3999996185,7,7
2017,Sacramento River,2017-07-10,23.45999969484,7,10
2017,Sacramento River,2017-07-12,21.7499998093,7,12
2017,Sacramento River,2017-07-13,22.16,7,13
2017,Sacramento River,2017-07-14,21.9199996948,7,14
2017,Sacramento River,2017-07-17,22.5800003052,7,17
2017,Sacramento River,2017-07-18,23.24000015258,7,18
2017,Sacramento River,2017-07-19,22.35999946594,7,19
2017,Sacramento River,2017-07-20,22.844999809249998,7,20
2017,Sacramento River,2017-07-24,23.20000019075,7,24
2017,Sacramento River,2017-07-25,23.42,7,25
2017,Sacramento River,2017-07-26,22.92727297,7,26
2017,Sacramento River,2017-07-27,22.536363636363635,7,27
2017,Sacramento River,2017-07-28,22,7,28
2017,Sacramento River,2017-07-31,22.38400032044,7,31
2017,Sacramento River,2017-08-07,21.872727029972726,8,7
2017,Sacramento River,2017-08-09,22.012500286075,8,9
2017,Sacramento River,2017-08-10,22.25,8,10
2017,Sacramento River,2017-08-11,21.3100000381,8,11
2017,Sacramento River,2017-08-14,21.80800003052,8,14
2017,Sacramento River,2017-08-17,21.7000007629,8,17
2017,Sacramento River,2017-08-21,21.30600009918,8,21
2017,Sacramento River,2017-08-22,21.309999923699998,8,22
2017,Sacramento River,2017-08-23,22.588888804133333,8,23
2017,Sacramento River,2017-08-24,21.58,8,24
2017,Sacramento River,2017-08-25,20.8399993896,8,25
2017,Sacramento River,2017-08-28,22.277272831325,8,28
2017,Sacramento River,2017-08-31,21.649999618525,8,31
2017,Sacramento River,2017-09-06,19.410833120333333,9,6
2017,Sacramento River,2017-09-08,19.9428569249,9,8
2017,Sacramento River,2017-09-11,20.2999994278,9,11
2017,Sacramento River,2017-09-12,20.74,9,12
2017,Sacramento River,2017-09-13,21.5999997615875,9,13
2017,Sacramento River,2017-09-14,20.55555576748889,9,14
2017,Sacramento River,2017-09-19,19.84,9,19
2017,Sacramento River,2017-09-20,18.75000019073,9,20
2017,Sacramento River,2017-09-22,18.245000457725,9,22
2017,Sacramento River,2017-09-25,16.429999733,9,25
2017,Sacramento River,2017-09-26,17.55,9,26
2017,Sacramento River,2017-09-27,16.864999739333335,9,27
2017,Sacramento River,2017-09-29,18,9,29
2017,Yolo Bypass,2016-10-11,17.3,10,11
2017,Yolo Bypass,2016-10-17,17.45,10,17
2017,Yolo Bypass,2016-10-27,18.0325,10,27
2017,Yolo Bypass,2016-11-07,16.8,11,7
2017,Yolo Bypass,2016-11-14,17.266666666666666,11,14
2017,Yolo Bypass,2016-12-06,10.5,12,6
2017,Yolo Bypass,2016-12-08,9.5,12,8
2017,Yolo Bypass,2016-12-09,9.6,12,9
2017,Yolo Bypass,2016-12-13,11.3,12,13
2017,Yolo Bypass,2016-12-21,5.93333307902,12,21
2017,Yolo Bypass,2016-12-22,9.986,12,22
2017,Yolo Bypass,2016-12-28,0,12,28
2017,Yolo Bypass,2017-01-04,0,1,4
2017,Yolo Bypass,2017-01-11,10.8,1,11
2017,Yolo Bypass,2017-01-17,9.69999980927,1,17
2017,Yolo Bypass,2017-01-23,10.1500000954,1,23
2017,Yolo Bypass,2017-01-25,9.69999980927,1,25
2017,Yolo Bypass,2017-01-26,8.89999961853,1,26
2017,Yolo Bypass,2017-02-08,12.7,2,8
2017,Yolo Bypass,2017-02-14,10.415,2,14
2017,Yolo Bypass,2017-02-27,11.80000019074,2,27
2017,Yolo Bypass,2017-03-06,12.5333334605,3,6
2017,Yolo Bypass,2017-03-08,11.8,3,8
2017,Yolo Bypass,2017-03-13,15.283999999999999,3,13
2017,Yolo Bypass,2017-03-15,16.299999999999997,3,15
2017,Yolo Bypass,2017-03-29,15.35,3,29
2017,Yolo Bypass,2017-04-05,17.115,4,5
2017,Yolo Bypass,2017-04-12,15.95,4,12
2017,Yolo Bypass,2017-04-26,17.200000000000003,4,26
2017,Yolo Bypass,2017-05-02,18.6,5,2
2017,Yolo Bypass,2017-05-03,22.3,5,3
2017,Yolo Bypass,2017-05-11,18.633333333333333,5,11
2017,Yolo Bypass,2017-05-17,18.952,5,17
2017,Yolo Bypass,2017-05-23,21.7,5,23
2017,Yolo Bypass,2017-05-24,13.3,5,24
2017,Yolo Bypass,2017-06-06,22.1,6,6
2017,Yolo Bypass,2017-06-07,19.66,6,7
2017,Yolo Bypass,2017-06-13,20.675,6,13
2017,Yolo Bypass,2017-06-19,26.238,6,19
2017,Yolo Bypass,2017-06-21,23.95,6,21
2017,Yolo Bypass,2017-06-26,22.24444435967778,6,26
2017,Yolo Bypass,2017-07-05,22.5,7,5
2017,Yolo Bypass,2017-07-06,15.299999872833334,7,6
2017,Yolo Bypass,2017-07-10,23.966666666666665,7,10
2017,Yolo Bypass,2017-07-12,23.049999713875,7,12
2017,Yolo Bypass,2017-07-13,20.16000022888,7,13
2017,Yolo Bypass,2017-07-17,26.7999992371,7,17
2017,Yolo Bypass,2017-07-20,25.068333396916668,7,20
2017,Yolo Bypass,2017-07-25,23.1249999523125,7,25
2017,Yolo Bypass,2017-07-26,23.875000190725,7,26
2017,Yolo Bypass,2017-07-27,24.05,7,27
2017,Yolo Bypass,2017-08-01,25.199999809275,8,1
2017,Yolo Bypass,2017-08-02,23.5,8,2
2017,Yolo Bypass,2017-08-07,22.766666666666666,8,7
2017,Yolo Bypass,2017-08-08,25.3499994278,8,8
2017,Yolo Bypass,2017-08-10,22.0799999237,8,10
2017,Yolo Bypass,2017-08-15,24.23999977114,8,15
2017,Yolo Bypass,2017-08-16,22.19999961852,8,16
2017,Yolo Bypass,2017-08-21,22.04,8,21
2017,Yolo Bypass,2017-08-22,18.324999809275,8,22
2017,Yolo Bypass,2017-08-24,20.64700003814,8,24
2017,Yolo Bypass,2017-08-29,23.085714612714284,8,29
2017,Yolo Bypass,2017-08-30,23.4,8,30
2017,Yolo Bypass,2017-09-05,20.73333326975,9,5
2017,Yolo Bypass,2017-09-07,23.89999961854,9,7
2017,Yolo Bypass,2017-09-11,23.2200000763,9,11
2017,Yolo Bypass,2017-09-12,24.77999954224,9,12
2017,Yolo Bypass,2017-09-13,22.5,9,13
2017,Yolo Bypass,2017-09-14,22.75,9,14
2017,Yolo Bypass,2017-09-19,19.133333524050002,9,19
2017,Yolo Bypass,2017-09-22,19.633333206166668,9,22
2017,Yolo Bypass,2017-09-25,21.35999984742,9,25
2017,Yolo Bypass,2017-09-26,18.19909090909091,9,26
2018,Sacramento River,2017-10-02,17.7000007629,10,2
2018,Sacramento River,2017-10-04,15.7200000763,10,4
2018,Sacramento River,2017-10-05,16.3249998092875,10,5
2018,Sacramento River,2017-10-09,16.65,10,9
2018,Sacramento River,2017-10-10,17.05,10,10
2018,Sacramento River,2017-10-12,15.3000001907,10,12
2018,Sacramento River,2017-10-13,15.723333009066668,10,13
2018,Sacramento River,2017-10-18,15.856666644416666,10,18
2018,Sacramento River,2017-10-19,15.466666433533334,10,19
2018,Sacramento River,2017-10-25,15.6999998093,10,25
2018,Sacramento River,2017-10-26,16.48888884648889,10,26
2018,Sacramento River,2017-10-30,17.0800003052,10,30
2018,Sacramento River,2017-11-01,15.974999904625001,11,1
2018,Sacramento River,2017-11-02,16.53,11,2
2018,Sacramento River,2017-11-06,14.249999904620001,11,6
2018,Sacramento River,2017-11-07,14.39800000762,11,7
2018,Sacramento River,2017-11-13,14.121111085688888,11,13
2018,Sacramento River,2017-11-14,14.475,11,14
2018,Sacramento River,2017-11-20,13.4024998665,11,20
2018,Sacramento River,2017-11-21,12.454444503788888,11,21
2018,Sacramento River,2017-11-24,12.6600001335,11,24
2018,Sacramento River,2017-11-28,13.306666437766667,11,28
2018,Sacramento River,2017-11-29,12.75,11,29
2018,Sacramento River,2017-11-30,12.3000001907,11,30
2018,Sacramento River,2017-12-04,11.5399997711,12,4
2018,Sacramento River,2017-12-05,10.826666747222221,12,5
2018,Sacramento River,2017-12-06,10.94,12,6
2018,Sacramento River,2017-12-07,10.899999843927274,12,7
2018,Sacramento River,2017-12-08,10.5,12,8
2018,Sacramento River,2017-12-09,10,12,9
2018,Sacramento River,2017-12-11,9.902857235501429,12,11
2018,Sacramento River,2017-12-13,9.992857142857142,12,13
2018,Sacramento River,2017-12-14,10.1,12,14
2018,Sacramento River,2017-12-15,9.61000032425,12,15
2018,Sacramento River,2017-12-17,9.09000034332,12,17
2018,Sacramento River,2017-12-18,9.03,12,18
2018,Sacramento River,2017-12-19,6.1333332061800006,12,19
2018,Sacramento River,2017-12-20,9.458333094915,12,20
2018,Sacramento River,2017-12-21,9.15250031948,12,21
2018,Sacramento River,2017-12-23,8.82000007629,12,23
2018,Sacramento River,2017-12-25,9.04000005722,12,25
2018,Sacramento River,2017-12-26,9.12375019788875,12,26
2018,Sacramento River,2017-12-27,9.10000038147,12,27
2018,Sacramento River,2017-12-28,9.09000015259,12,28
2018,Sacramento River,2017-12-29,7.55500017802,12,29
2018,Sacramento River,2017-12-31,9.14000015259,12,31
2018,Sacramento River,2018-01-03,9.537142985207144,1,3
2018,Sacramento River,2018-01-04,9.73,1,4
2018,Sacramento River,2018-01-05,10.5100000381,1,5
2018,Sacramento River,2018-01-06,11.0199998856,1,6
2018,Sacramento River,2018-01-07,11.1999998093,1,7
2018,Sacramento River,2018-01-10,11.329999993063636,1,10
2018,Sacramento River,2018-01-11,11.174999793383334,1,11
2018,Sacramento River,2018-01-16,11.1100003242,1,16
2018,Sacramento River,2018-01-18,11.75,1,18
2018,Sacramento River,2018-01-19,11.401428195385716,1,19
2018,Sacramento River,2018-01-20,0,1,20
2018,Sacramento River,2018-01-21,10.7399999619,1,21
2018,Sacramento River,2018-01-22,11,1,22
2018,Sacramento River,2018-01-23,10.6000003815,1,23
2018,Sacramento River,2018-01-24,10.64400016782,1,24
2018,Sacramento River,2018-01-25,9.58000030518,1,25
2018,Sacramento River,2018-01-29,9.874999761582501,1,29
2018,Sacramento River,2018-01-30,10.128571428585714,1,30
2018,Sacramento River,2018-01-31,10.249999841066666,1,31
2018,Sacramento River,2018-02-02,11.060000133500001,2,2
2018,Sacramento River,2018-02-03,11.3999997139,2,3
2018,Sacramento River,2018-02-04,11.7799999237,2,4
2018,Sacramento River,2018-02-05,12.081428680428571,2,5
2018,Sacramento River,2018-02-07,12.70799998856,2,7
2018,Sacramento River,2018-02-08,12.45666659675,2,8
2018,Sacramento River,2018-02-12,12.3666664759,2,12
2018,Sacramento River,2018-02-13,11.776666673033333,2,13
2018,Sacramento River,2018-02-17,10.5700000763,2,17
2018,Sacramento River,2018-02-20,10.52500014305,2,20
2018,Sacramento River,2018-02-21,10.77500019075,2,21
2018,Sacramento River,2018-02-23,9.899999856975,2,23
2018,Sacramento River,2018-02-24,9.39999990463,2,24
2018,Sacramento River,2018-02-25,9.36999988556,2,25
2018,Sacramento River,2018-02-26,10.3999996185,2,26
2018,Sacramento River,2018-02-28,7.55000019075,2,28
2018,Sacramento River,2018-03-01,9.740000200267499,3,1
2018,Sacramento River,2018-03-05,9.635,3,5
2018,Sacramento River,2018-03-06,9.977142892575714,3,6
2018,Sacramento River,2018-03-07,10.600000054485715,3,7
2018,Sacramento River,2018-03-10,12.9799999237,3,10
2018,Sacramento River,2018-03-11,12.7699999809,3,11
2018,Sacramento River,2018-03-12,13.36666663485,3,12
2018,Sacramento River,2018-03-13,13.3800000763,3,13
2018,Sacramento River,2018-03-14,10.350000143025,3,14
2018,Sacramento River,2018-03-15,0,3,15
2018,Sacramento River,2018-03-19,11.54000015258,3,19
2018,Sacramento River,2018-03-20,11.5,3,20
2018,Sacramento River,2018-03-21,11.59999990465,3,21
2018,Sacramento River,2018-03-22,12.233333269766666,3,22
2018,Sacramento River,2018-03-24,11.8399996758,3,24
2018,Sacramento River,2018-03-25,11.6499999046,3,25
2018,Sacramento River,2018-03-26,12.1500000954,3,26
2018,Sacramento River,2018-03-27,12.22499990465,3,27
2018,Sacramento River,2018-03-28,12.584999990450001,3,28
2018,Sacramento River,2018-03-29,11.1325000047625,3,29
2018,Sacramento River,2018-04-02,14.73,4,2
2018,Sacramento River,2018-04-03,14.5300001144,4,3
2018,Sacramento River,2018-04-04,15.387499952325,4,4
2018,Sacramento River,2018-04-06,13.37000001905,4,6
2018,Sacramento River,2018-04-10,13.8,4,10
2018,Sacramento River,2018-04-11,14.8,4,11
2018,Sacramento River,2018-04-23,16.4,4,23
2018,Sacramento River,2018-04-25,18.450000000000003,4,25
2018,Sacramento River,2018-04-26,17.9300001144,4,26
2018,Sacramento River,2018-05-02,17.7,5,2
2018,Sacramento River,2018-05-04,17.99,5,4
2018,Sacramento River,2018-05-07,18.939999999999998,5,7
2018,Sacramento River,2018-05-09,19.5100000381,5,9
2018,Sacramento River,2018-05-11,19.5235295015,5,11
2018,Sacramento River,2018-05-12,18.829999733,5,12
2018,Sacramento River,2018-05-14,18.5100000381,5,14
2018,Sacramento River,2018-05-16,18.8499994278,5,16
2018,Sacramento River,2018-05-21,18.93999996185,5,21
2018,Sacramento River,2018-05-22,19.65,5,22
2018,Sacramento River,2018-05-23,19.5,5,23
2018,Sacramento River,2018-05-25,18.8999996185,5,25
2018,Sacramento River,2018-06-01,19.0200000763,6,1
2018,Sacramento River,2018-06-04,21.063333257033335,6,4
2018,Sacramento River,2018-06-05,21.165,6,5
2018,Sacramento River,2018-06-06,21.21,6,6
2018,Sacramento River,2018-06-07,21,6,7
2018,Sacramento River,2018-06-11,20.4,6,11
2018,Sacramento River,2018-06-12,21.525,6,12
2018,Sacramento River,2018-06-13,21.3700000127,6,13
2018,Sacramento River,2018-06-15,21.1900003433,6,15
2018,Sacramento River,2018-06-18,22,6,18
2018,Sacramento River,2018-06-19,20.8699995041,6,19
2018,Sacramento River,2018-06-20,21.8,6,20
2018,Sacramento River,2018-06-22,21.7000005722,6,22
2018,Sacramento River,2018-06-25,22.049999999999997,6,25
2018,Sacramento River,2018-06-27,21.973333485933335,6,27
2018,Sacramento River,2018-07-02,22.2750003337875,7,2
2018,Sacramento River,2018-07-06,22.0333334605,7,6
2018,Sacramento River,2018-07-09,19.822222179844445,7,9
2018,Sacramento River,2018-07-10,22.075000286125,7,10
2018,Sacramento River,2018-07-12,22.314999999999998,7,12
2018,Sacramento River,2018-07-13,21.9799999237,7,13
2018,Sacramento River,2018-07-16,21.6300004959,7,16
2018,Sacramento River,2018-07-17,21.97,7,17
2018,Sacramento River,2018-07-18,22.771428516928573,7,18
2018,Sacramento River,2018-07-19,23.133333524083334,7,19
2018,Sacramento River,2018-07-23,22.825000095375,7,23
2018,Sacramento River,2018-07-24,22.5750002861,7,24
2018,Sacramento River,2018-07-25,22.4899999619,7,25
2018,Sacramento River,2018-07-27,22.4499998093,7,27
2018,Sacramento River,2018-07-30,21.3399993896,7,30
2018,Sacramento River,2018-08-01,22.485556072655555,8,1
2018,Sacramento River,2018-08-02,22.24,8,2
2018,Sacramento River,2018-08-06,21.25000019075,8,6
2018,Sacramento River,2018-08-08,21.2000007629,8,8
2018,Sacramento River,2018-08-10,21.4660005188,8,10
2018,Sacramento River,2018-08-14,17.6200000763,8,14
2018,Sacramento River,2018-08-15,20.7200004578,8,15
2018,Sacramento River,2018-08-16,21.7099990845,8,16
2018,Sacramento River,2018-08-20,21.88400024416,8,20
2018,Sacramento River,2018-08-21,21.4499998093,8,21
2018,Sacramento River,2018-08-22,20.5300001144,8,22
2018,Sacramento River,2018-08-23,21.200000127166668,8,23
2018,Sacramento River,2018-08-27,20.48250041005,8,27
2018,Sacramento River,2018-08-28,20.52857164657143,8,28
2018,Sacramento River,2018-08-31,19.8299993515,8,31
2018,Sacramento River,2018-09-05,21.25999984742,9,5
2018,Sacramento River,2018-09-07,20.88999980925,9,7
2018,Sacramento River,2018-09-10,21.1000003815,9,10
2018,Sacramento River,2018-09-11,21.175,9,11
2018,Sacramento River,2018-09-12,20.749999682133332,9,12
2018,Sacramento River,2018-09-14,18.4199996948,9,14
2018,Sacramento River,2018-09-17,18.75,9,17
2018,Sacramento River,2018-09-18,19.299999904625,9,18
2018,Sacramento River,2018-09-19,18.5799997711,9,19
2018,Sacramento River,2018-09-20,19.42000007628,9,20
2018,Sacramento River,2018-09-24,18.1100004196,9,24
2018,Sacramento River,2018-09-26,19.666667302433332,9,26
2018,Sacramento River,2018-09-27,19.8999996185,9,27
2018,Sacramento River,2018-09-28,18.070000267,9,28
2018,Yolo Bypass,2017-10-02,19.299999872833332,10,2
2018,Yolo Bypass,2017-10-03,10.6999999455,10,3
2018,Yolo Bypass,2017-10-10,17.4,10,10
2018,Yolo Bypass,2017-10-11,14.94999980925,10,11
2018,Yolo Bypass,2017-10-16,16.20000012715,10,16
2018,Yolo Bypass,2017-10-17,17.6,10,17
2018,Yolo Bypass,2017-10-18,16.0000004768,10,18
2018,Yolo Bypass,2017-10-24,17.7799999237,10,24
2018,Yolo Bypass,2017-10-25,16.6000003815,10,25
2018,Yolo Bypass,2017-10-31,16.8,10,31
2018,Yolo Bypass,2017-11-02,12.402727203372727,11,2
2018,Yolo Bypass,2017-11-07,15.157142857171428,11,7
2018,Yolo Bypass,2017-11-09,10.549999872833334,11,9
2018,Yolo Bypass,2017-11-13,15.700000000000001,11,13
2018,Yolo Bypass,2017-11-15,15.61999988556,11,15
2018,Yolo Bypass,2017-11-16,12.642857142857142,11,16
2018,Yolo Bypass,2017-11-22,11.599999904616666,11,22
2018,Yolo Bypass,2017-11-24,9.866666634866666,11,24
2018,Yolo Bypass,2017-11-27,15,11,27
2018,Yolo Bypass,2017-11-29,9.642857142857142,11,29
2018,Yolo Bypass,2017-12-04,12,12,4
2018,Yolo Bypass,2017-12-06,10.2249999046425,12,6
2018,Yolo Bypass,2017-12-12,11.525000095358333,12,12
2018,Yolo Bypass,2017-12-13,10.6,12,13
2018,Yolo Bypass,2017-12-14,9.836363567003636,12,14
2018,Yolo Bypass,2017-12-18,8.701428448812857,12,18
2018,Yolo Bypass,2017-12-21,6.700000127166667,12,21
2018,Yolo Bypass,2017-12-27,6.950000047685,12,27
2018,Yolo Bypass,2017-12-28,8.633333524066666,12,28
2018,Yolo Bypass,2018-01-02,8.954545367847272,1,2
2018,Yolo Bypass,2018-01-04,7.809090961109091,1,4
2018,Yolo Bypass,2018-01-08,10.285714013214287,1,8
2018,Yolo Bypass,2018-01-09,10.488889058433333,1,9
2018,Yolo Bypass,2018-01-10,10.6,1,10
2018,Yolo Bypass,2018-01-16,9.522222095055556,1,16
2018,Yolo Bypass,2018-01-18,10.90000000002,1,18
2018,Yolo Bypass,2018-01-22,8.766666571316666,1,22
2018,Yolo Bypass,2018-01-25,10.48333326975,1,25
2018,Yolo Bypass,2018-01-30,10.804,1,30
2018,Yolo Bypass,2018-02-01,11.033333354533333,2,1
2018,Yolo Bypass,2018-02-06,10.78181838991818,2,6
2018,Yolo Bypass,2018-02-07,12.69999996185,2,7
2018,Yolo Bypass,2018-02-14,8.0999998365,2,14
2018,Yolo Bypass,2018-02-15,11.5,2,15
2018,Yolo Bypass,2018-02-21,11.419999885540001,2,21
2018,Yolo Bypass,2018-02-22,9.12222215864,2,22
2018,Yolo Bypass,2018-02-26,7.82499980925,2,26
2018,Yolo Bypass,2018-02-28,7.379999923706,2,28
2018,Yolo Bypass,2018-03-05,10.099230857263077,3,5
2018,Yolo Bypass,2018-03-07,10.999999872866667,3,7
2018,Yolo Bypass,2018-03-14,10.757142911642857,3,14
2018,Yolo Bypass,2018-03-15,13.580000114459999,3,15
2018,Yolo Bypass,2018-03-19,11.8999996185,3,19
2018,Yolo Bypass,2018-03-20,11.0375000238375,3,20
2018,Yolo Bypass,2018-03-27,12.95999984738,3,27
2018,Yolo Bypass,2018-03-28,13.942857170085714,3,28
2018,Yolo Bypass,2018-04-02,16.908,4,2
2018,Yolo Bypass,2018-04-04,16.6,4,4
2018,Yolo Bypass,2018-04-11,16.7,4,11
2018,Yolo Bypass,2018-04-25,18.266666666666666,4,25
2018,Yolo Bypass,2018-05-02,17.6,5,2
2018,Yolo Bypass,2018-05-07,20.186,5,7
2018,Yolo Bypass,2018-05-09,19.7,5,9
2018,Yolo Bypass,2018-05-23,18.96666666666667,5,23
2018,Yolo Bypass,2018-06-06,21.61,6,6
2018,Yolo Bypass,2018-06-07,20.25,6,7
2018,Yolo Bypass,2018-06-11,22,6,11
2018,Yolo Bypass,2018-06-12,23.033333333333335,6,12
2018,Yolo Bypass,2018-06-14,16.25,6,14
2018,Yolo Bypass,2018-06-20,21.2,6,20
2018,Yolo Bypass,2018-06-21,10.600000000000001,6,21
2018,Yolo Bypass,2018-06-25,10.85,6,25
2018,Yolo Bypass,2018-06-26,23.299999999999997,6,26
2018,Yolo Bypass,2018-06-27,22.125,6,27
2018,Yolo Bypass,2018-07-02,18.8750002384375,7,2
2018,Yolo Bypass,2018-07-03,18.642857142842857,7,3
2018,Yolo Bypass,2018-07-05,23.3250002860875,7,5
2018,Yolo Bypass,2018-07-09,24.375000000025,7,9
2018,Yolo Bypass,2018-07-10,17.249999523175,7,10
2018,Yolo Bypass,2018-07-11,18.900000381479998,7,11
2018,Yolo Bypass,2018-07-12,18.99625007151875,7,12
2018,Yolo Bypass,2018-07-16,21.816666920966668,7,16
2018,Yolo Bypass,2018-07-17,22.242856979357143,7,17
2018,Yolo Bypass,2018-07-18,24.066666603083334,7,18
2018,Yolo Bypass,2018-07-19,17.650000095375,7,19
2018,Yolo Bypass,2018-07-23,24.200000084777777,7,23
2018,Yolo Bypass,2018-07-24,23.2999992371,7,24
2018,Yolo Bypass,2018-07-25,22.449999809250002,7,25
2018,Yolo Bypass,2018-07-26,15.2833331426,7,26
2018,Yolo Bypass,2018-07-30,17.26000022886,7,30
2018,Yolo Bypass,2018-07-31,15.514285496314285,7,31
2018,Yolo Bypass,2018-08-01,19.671428407928573,8,1
2018,Yolo Bypass,2018-08-06,22.412500238425,8,6
2018,Yolo Bypass,2018-08-07,21.216666857383334,8,7
2018,Yolo Bypass,2018-08-08,20.4000002543,8,8
2018,Yolo Bypass,2018-08-13,25.26666641235,8,13
2018,Yolo Bypass,2018-08-14,15.0333334605,8,14
2018,Yolo Bypass,2018-08-15,21.466667175283334,8,15
2018,Yolo Bypass,2018-08-16,22.977777481066667,8,16
2018,Yolo Bypass,2018-08-20,20.399999952325,8,20
2018,Yolo Bypass,2018-08-21,22.5,8,21
2018,Yolo Bypass,2018-08-22,20.271428789414287,8,22
2018,Yolo Bypass,2018-08-23,20.149999618549998,8,23
2018,Yolo Bypass,2018-08-27,15.857142584657144,8,27
2018,Yolo Bypass,2018-08-29,16.942857197342857,8,29
2018,Yolo Bypass,2018-08-30,19.86000022886,8,30
2018,Yolo Bypass,2018-09-04,17.8625001907375,9,4
2018,Yolo Bypass,2018-09-05,20.51666673025,9,5
2018,Yolo Bypass,2018-09-06,21.5285712651,9,6
2018,Yolo Bypass,2018-09-07,20.8999996185,9,7
2018,Yolo Bypass,2018-09-10,21.0999999046,9,10
2018,Yolo Bypass,2018-09-11,16.3749997138875,9,11
2018,Yolo Bypass,2018-09-12,20.755555174077777,9,12
2018,Yolo Bypass,2018-09-13,19.9333337148,9,13
2018,Yolo Bypass,2018-09-17,19.557142802628572,9,17
2018,Yolo Bypass,2018-09-18,17.0749998092625,9,18
2018,Yolo Bypass,2018-09-19,20.895454545454545,9,19
2018,Yolo Bypass,2018-09-20,20.2000007629,9,20
2018,Yolo Bypass,2018-09-24,17.257142748157143,9,24
2018,Yolo Bypass,2018-09-25,17.3249998092625,9,25
2018,Yolo Bypass,2018-09-26,15.475000381474999,9,26
2018,Yolo Bypass,2018-09-27,18.762499809275,9,27
2019,Sacramento River,2018-10-01,19.8000001907,10,1
2019,Sacramento River,2018-10-02,19.5,10,2
2019,Sacramento River,2018-10-08,18.566666666666666,10,8
2019,Sacramento River,2018-10-09,13.81749978065,10,9
2019,Sacramento River,2018-10-10,18.612499952325,10,10
2019,Sacramento River,2018-10-12,18.024,10,12
2019,Sacramento River,2018-10-18,17.223333841933332,10,18
2019,Sacramento River,2018-10-19,15.8099998474,10,19
2019,Sacramento River,2018-10-22,17.1000003815,10,22
2019,Sacramento River,2018-10-23,15.929999733,10,23
2019,Sacramento River,2018-10-25,16.8999996185,10,25
2019,Sacramento River,2018-10-29,16.999999364233332,10,29
2019,Sacramento River,2018-10-30,16.949999809250002,10,30
2019,Sacramento River,2018-11-01,16.3999996185,11,1
2019,Sacramento River,2018-11-02,15.2099999428,11,2
2019,Sacramento River,2018-11-05,16.657142911642858,11,5
2019,Sacramento River,2018-11-06,16.375000476849998,11,6
2019,Sacramento River,2018-11-08,15.3499999046,11,8
2019,Sacramento River,2018-11-09,14.22,11,9
2019,Sacramento River,2018-11-13,12.45,11,13
2019,Sacramento River,2018-11-14,12.8000001907,11,14
2019,Sacramento River,2018-11-15,12.44999980925,11,15
2019,Sacramento River,2018-11-19,11.6500000954,11,19
2019,Sacramento River,2018-11-20,10.386666711193334,11,20
2019,Sacramento River,2018-11-23,11.1666666667,11,23
2019,Sacramento River,2018-11-28,12.085000006366666,11,28
2019,Sacramento River,2018-12-03,11.6500000954,12,3
2019,Sacramento River,2018-12-04,11.347500085825,12,4
2019,Sacramento River,2018-12-05,11.81,12,5
2019,Sacramento River,2018-12-06,10.4800000191,12,6
2019,Sacramento River,2018-12-09,10.3000001907,12,9
2019,Sacramento River,2018-12-10,11.166666666666666,12,10
2019,Sacramento River,2018-12-11,10.778571292342857,12,11
2019,Sacramento River,2018-12-12,10.833333333333334,12,12
2019,Sacramento River,2018-12-13,10.45800003052,12,13
2019,Sacramento River,2018-12-17,10.977500009525,12,17
2019,Sacramento River,2018-12-18,10.820000108066667,12,18
2019,Sacramento River,2018-12-19,10.94999980925,12,19
2019,Sacramento River,2018-12-20,11.12,12,20
2019,Sacramento River,2018-12-21,11.3200001717,12,21
2019,Sacramento River,2018-12-23,10.8200000763,12,23
2019,Sacramento River,2018-12-26,10.7499996185,12,26
2019,Sacramento River,2018-12-28,9.18999996185,12,28
