date,calsim_node,value,location,units,calsim_run
1925-03-31,S6,1695.5027041424146,Orville Lake,taf,2008 & 2009 BiOp
1925-04-30,S6,1994.2691291676056,Orville Lake,taf,2008 & 2009 BiOp
1925-05-31,S6,2136.976823802227,Orville Lake,taf,2008 & 2009 BiOp
1925-06-30,S6,2020.6176706177712,Orville Lake,taf,2008 & 2009 BiOp
1925-07-31,S6,1538.9629658329784,Orville Lake,taf,2008 & 2009 BiOp
1925-08-31,S6,1395.5106764155375,Orville Lake,taf,2008 & 2009 BiOp
1925-09-30,S6,1334.0744543865067,Orville Lake,taf,2008 & 2009 BiOp
1925-10-31,S6,1208.064409087103,Orville Lake,taf,2008 & 2009 BiOp
1925-11-30,S6,1110.879018307606,Orville Lake,taf,2008 & 2009 BiOp
1925-12-31,S6,1039.0972361578954,Orville Lake,taf,2008 & 2009 BiOp
1926-01-31,S6,1152.4479455932028,Orville Lake,taf,2008 & 2009 BiOp
1926-02-28,S6,1612.1575632472372,Orville Lake,taf,2008 & 2009 BiOp
1926-03-31,S6,1879.5876817832623,Orville Lake,taf,2008 & 2009 BiOp
1926-04-30,S6,2505.0845403221474,Orville Lake,taf,2008 & 2009 BiOp
1926-05-31,S6,2423.8191486674837,Orville Lake,taf,2008 & 2009 BiOp
1926-06-30,S6,2058.052491983552,Orville Lake,taf,2008 & 2009 BiOp
1926-07-31,S6,1539.001747788265,Orville Lake,taf,2008 & 2009 BiOp
1926-08-31,S6,1380.333463739641,Orville Lake,taf,2008 & 2009 BiOp
1926-09-30,S6,1267.355619676058,Orville Lake,taf,2008 & 2009 BiOp
1926-10-31,S6,1162.6682482622266,Orville Lake,taf,2008 & 2009 BiOp
1926-11-30,S6,1382.326980731532,Orville Lake,taf,2008 & 2009 BiOp
1926-12-31,S6,1291.8806037282225,Orville Lake,taf,2008 & 2009 BiOp
1927-01-31,S6,1553.5775822243647,Orville Lake,taf,2008 & 2009 BiOp
1927-02-28,S6,2615.3069990785393,Orville Lake,taf,2008 & 2009 BiOp
1927-03-31,S6,2999.0000000000005,Orville Lake,taf,2008 & 2009 BiOp
1927-04-30,S6,3395.999999999999,Orville Lake,taf,2008 & 2009 BiOp
1927-05-31,S6,3538.000000000001,Orville Lake,taf,2008 & 2009 BiOp
1927-06-30,S6,3538,Orville Lake,taf,2008 & 2009 BiOp
1927-07-31,S6,3009.8268783963263,Orville Lake,taf,2008 & 2009 BiOp
1927-08-31,S6,2536.333530112479,Orville Lake,taf,2008 & 2009 BiOp
1927-09-30,S6,1959.31854541935,Orville Lake,taf,2008 & 2009 BiOp
1927-10-31,S6,1680.0326177462466,Orville Lake,taf,2008 & 2009 BiOp
1927-11-30,S6,1682.1148426953757,Orville Lake,taf,2008 & 2009 BiOp
1927-12-31,S6,1595.712923432624,Orville Lake,taf,2008 & 2009 BiOp
1928-01-31,S6,1734.2212332891625,Orville Lake,taf,2008 & 2009 BiOp
1928-02-29,S6,1845.0011850127626,Orville Lake,taf,2008 & 2009 BiOp
1928-03-31,S6,2797,Orville Lake,taf,2008 & 2009 BiOp
1928-04-30,S6,3232.8420530459434,Orville Lake,taf,2008 & 2009 BiOp
1928-05-31,S6,3360.4395838429973,Orville Lake,taf,2008 & 2009 BiOp
1928-06-30,S6,3162.341381443601,Orville Lake,taf,2008 & 2009 BiOp
1928-07-31,S6,2567.7161102578634,Orville Lake,taf,2008 & 2009 BiOp
1928-08-31,S6,2067.1577743161492,Orville Lake,taf,2008 & 2009 BiOp
1928-09-30,S6,1585.2096332490255,Orville Lake,taf,2008 & 2009 BiOp
1928-10-31,S6,1451.4134018211969,Orville Lake,taf,2008 & 2009 BiOp
1928-11-30,S6,1266.297390341734,Orville Lake,taf,2008 & 2009 BiOp
1928-12-31,S6,1173.9228326198438,Orville Lake,taf,2008 & 2009 BiOp
1929-01-31,S6,1186.4124455281706,Orville Lake,taf,2008 & 2009 BiOp
1929-02-28,S6,1301.1280704981496,Orville Lake,taf,2008 & 2009 BiOp
1929-03-31,S6,1438.485719077569,Orville Lake,taf,2008 & 2009 BiOp
1929-04-30,S6,1419.1628025245052,Orville Lake,taf,2008 & 2009 BiOp
1929-05-31,S6,1406.9463942370485,Orville Lake,taf,2008 & 2009 BiOp
1929-06-30,S6,1256.9551847000016,Orville Lake,taf,2008 & 2009 BiOp
1929-07-31,S6,1001.9254362260036,Orville Lake,taf,2008 & 2009 BiOp
1929-08-31,S6,827.4452069276655,Orville Lake,taf,2008 & 2009 BiOp
1929-09-30,S6,800.2379703067234,Orville Lake,taf,2008 & 2009 BiOp
1929-10-31,S6,758.0331934420586,Orville Lake,taf,2008 & 2009 BiOp
1929-11-30,S6,745.3238770531001,Orville Lake,taf,2008 & 2009 BiOp
1929-12-31,S6,1193.582682508011,Orville Lake,taf,2008 & 2009 BiOp
1930-01-31,S6,1445.5360378018493,Orville Lake,taf,2008 & 2009 BiOp
1930-02-28,S6,1563.1078321661682,Orville Lake,taf,2008 & 2009 BiOp
1930-03-31,S6,2025.8883245641437,Orville Lake,taf,2008 & 2009 BiOp
1930-04-30,S6,2369.312471657421,Orville Lake,taf,2008 & 2009 BiOp
1930-05-31,S6,2518.860749999784,Orville Lake,taf,2008 & 2009 BiOp
1930-06-30,S6,2270.9624739859905,Orville Lake,taf,2008 & 2009 BiOp
1930-07-31,S6,1624.8032152291535,Orville Lake,taf,2008 & 2009 BiOp
1930-08-31,S6,1515.559498047012,Orville Lake,taf,2008 & 2009 BiOp
1930-09-30,S6,1450.6722594912185,Orville Lake,taf,2008 & 2009 BiOp
1930-10-31,S6,1320.764568936295,Orville Lake,taf,2008 & 2009 BiOp
1930-11-30,S6,1218.1547668116236,Orville Lake,taf,2008 & 2009 BiOp
1930-12-31,S6,1149.8548593179526,Orville Lake,taf,2008 & 2009 BiOp
1931-01-31,S6,1253.3810411859147,Orville Lake,taf,2008 & 2009 BiOp
1931-02-28,S6,1378.5165718027579,Orville Lake,taf,2008 & 2009 BiOp
1931-03-31,S6,1550.2844682550515,Orville Lake,taf,2008 & 2009 BiOp
1931-04-30,S6,1506.3601497293917,Orville Lake,taf,2008 & 2009 BiOp
1931-05-31,S6,1472.9447718359936,Orville Lake,taf,2008 & 2009 BiOp
1931-06-30,S6,1316.8642992238645,Orville Lake,taf,2008 & 2009 BiOp
1931-07-31,S6,1041.286667386805,Orville Lake,taf,2008 & 2009 BiOp
1931-08-31,S6,852.051678643072,Orville Lake,taf,2008 & 2009 BiOp
1931-09-30,S6,818.392105845747,Orville Lake,taf,2008 & 2009 BiOp
1931-10-31,S6,788.7901641662457,Orville Lake,taf,2008 & 2009 BiOp
1931-11-30,S6,786.8932786639065,Orville Lake,taf,2008 & 2009 BiOp
1931-12-31,S6,688.8699240212352,Orville Lake,taf,2008 & 2009 BiOp
1932-01-31,S6,891.5704885813243,Orville Lake,taf,2008 & 2009 BiOp
1932-02-29,S6,1074.5824610973398,Orville Lake,taf,2008 & 2009 BiOp
1932-03-31,S6,1354.7442778089644,Orville Lake,taf,2008 & 2009 BiOp
1932-04-30,S6,1584.8609181783836,Orville Lake,taf,2008 & 2009 BiOp
1932-05-31,S6,1923.4673922533743,Orville Lake,taf,2008 & 2009 BiOp
1932-06-30,S6,1858.269210397668,Orville Lake,taf,2008 & 2009 BiOp
1932-07-31,S6,1539.8633210094497,Orville Lake,taf,2008 & 2009 BiOp
1932-08-31,S6,1419.9316605047247,Orville Lake,taf,2008 & 2009 BiOp
1932-09-30,S6,1348.469723012121,Orville Lake,taf,2008 & 2009 BiOp
1932-10-31,S6,1212.135009247197,Orville Lake,taf,2008 & 2009 BiOp
1932-11-30,S6,1060.9228522045341,Orville Lake,taf,2008 & 2009 BiOp
1932-12-31,S6,1000.6774086285467,Orville Lake,taf,2008 & 2009 BiOp
1933-01-31,S6,1072.5512347906797,Orville Lake,taf,2008 & 2009 BiOp
1933-02-28,S6,1159.9408145862087,Orville Lake,taf,2008 & 2009 BiOp
1933-03-31,S6,1128.4967400581797,Orville Lake,taf,2008 & 2009 BiOp
1933-04-30,S6,1198.872010468319,Orville Lake,taf,2008 & 2009 BiOp
1933-05-31,S6,1257.4510422020774,Orville Lake,taf,2008 & 2009 BiOp
1933-06-30,S6,1166.2294430312415,Orville Lake,taf,2008 & 2009 BiOp
1933-07-31,S6,906.7380223363422,Orville Lake,taf,2008 & 2009 BiOp
1933-08-31,S6,750.4804686371094,Orville Lake,taf,2008 & 2009 BiOp
1933-09-30,S6,719.4384364719311,Orville Lake,taf,2008 & 2009 BiOp
1933-10-31,S6,684.915962890213,Orville Lake,taf,2008 & 2009 BiOp
1933-11-30,S6,662.9880022497529,Orville Lake,taf,2008 & 2009 BiOp
1933-12-31,S6,661.0826732221573,Orville Lake,taf,2008 & 2009 BiOp
1934-01-31,S6,885.8464402856576,Orville Lake,taf,2008 & 2009 BiOp
1934-02-28,S6,973.6840473327726,Orville Lake,taf,2008 & 2009 BiOp
1934-03-31,S6,1244.288411233745,Orville Lake,taf,2008 & 2009 BiOp
1934-04-30,S6,1330.9293699865552,Orville Lake,taf,2008 & 2009 BiOp
1934-05-31,S6,1181.6866473791483,Orville Lake,taf,2008 & 2009 BiOp
1934-06-30,S6,917.3006513000871,Orville Lake,taf,2008 & 2009 BiOp
1934-07-31,S6,646.9367993936684,Orville Lake,taf,2008 & 2009 BiOp
1934-08-31,S6,486.3140461447264,Orville Lake,taf,2008 & 2009 BiOp
1934-09-30,S6,449.5975404961265,Orville Lake,taf,2008 & 2009 BiOp
1934-10-31,S6,415.17681849619424,Orville Lake,taf,2008 & 2009 BiOp
1934-11-30,S6,464.54345129601563,Orville Lake,taf,2008 & 2009 BiOp
1934-12-31,S6,527.8122734774885,Orville Lake,taf,2008 & 2009 BiOp
1935-01-31,S6,759.0905645020757,Orville Lake,taf,2008 & 2009 BiOp
1935-02-28,S6,954.1872202742798,Orville Lake,taf,2008 & 2009 BiOp
1935-03-31,S6,1226.0745269929346,Orville Lake,taf,2008 & 2009 BiOp
1935-04-30,S6,2201.291054172949,Orville Lake,taf,2008 & 2009 BiOp
1935-05-31,S6,2685.1841385865196,Orville Lake,taf,2008 & 2009 BiOp
1935-06-30,S6,2648.610954841034,Orville Lake,taf,2008 & 2009 BiOp
1935-07-31,S6,2071.5029345374883,Orville Lake,taf,2008 & 2009 BiOp
1935-08-31,S6,1565.0558724397017,Orville Lake,taf,2008 & 2009 BiOp
1935-09-30,S6,1498.4574704699032,Orville Lake,taf,2008 & 2009 BiOp
1935-10-31,S6,1330.9403234020488,Orville Lake,taf,2008 & 2009 BiOp
1935-11-30,S6,1167.257242338843,Orville Lake,taf,2008 & 2009 BiOp
1935-12-31,S6,1070.1933139126281,Orville Lake,taf,2008 & 2009 BiOp
1936-01-31,S6,1553.3783672681911,Orville Lake,taf,2008 & 2009 BiOp
1936-02-29,S6,2287.0641169444357,Orville Lake,taf,2008 & 2009 BiOp
1936-03-31,S6,2687.2946845909873,Orville Lake,taf,2008 & 2009 BiOp
1936-04-30,S6,3086.9941870298476,Orville Lake,taf,2008 & 2009 BiOp
1936-05-31,S6,3278.7066862015354,Orville Lake,taf,2008 & 2009 BiOp
1936-06-30,S6,3314.356166291489,Orville Lake,taf,2008 & 2009 BiOp
1936-07-31,S6,2749.200503736413,Orville Lake,taf,2008 & 2009 BiOp
1936-08-31,S6,2252.177321633866,Orville Lake,taf,2008 & 2009 BiOp
1936-09-30,S6,1871.8859734912605,Orville Lake,taf,2008 & 2009 BiOp
1936-10-31,S6,1572.8239504918115,Orville Lake,taf,2008 & 2009 BiOp
1936-11-30,S6,1432.0269443347045,Orville Lake,taf,2008 & 2009 BiOp
1936-12-31,S6,1314.0800275868526,Orville Lake,taf,2008 & 2009 BiOp
1937-01-31,S6,1326.2014719920508,Orville Lake,taf,2008 & 2009 BiOp
1937-02-28,S6,1496.6678310937766,Orville Lake,taf,2008 & 2009 BiOp
1937-03-31,S6,1806.5545415372796,Orville Lake,taf,2008 & 2009 BiOp
1937-04-30,S6,2190.5205356093006,Orville Lake,taf,2008 & 2009 BiOp
1937-05-31,S6,2532.580950447406,Orville Lake,taf,2008 & 2009 BiOp
1937-06-30,S6,2221.305798148771,Orville Lake,taf,2008 & 2009 BiOp
1937-07-31,S6,1680.9867161367508,Orville Lake,taf,2008 & 2009 BiOp
1937-08-31,S6,1540.5609218363506,Orville Lake,taf,2008 & 2009 BiOp
1937-09-30,S6,1439.9525884642264,Orville Lake,taf,2008 & 2009 BiOp
1937-10-31,S6,1290.7298837072526,Orville Lake,taf,2008 & 2009 BiOp
1937-11-30,S6,1370.9075795877677,Orville Lake,taf,2008 & 2009 BiOp
1937-12-31,S6,2156.242621420583,Orville Lake,taf,2008 & 2009 BiOp
1938-01-31,S6,2410.2195059837163,Orville Lake,taf,2008 & 2009 BiOp
1938-02-28,S6,2788,Orville Lake,taf,2008 & 2009 BiOp
1938-03-31,S6,2788,Orville Lake,taf,2008 & 2009 BiOp
1938-04-30,S6,3276.9999999999995,Orville Lake,taf,2008 & 2009 BiOp
1938-05-31,S6,3538,Orville Lake,taf,2008 & 2009 BiOp
1938-06-30,S6,3538,Orville Lake,taf,2008 & 2009 BiOp
1938-07-31,S6,3364.8081448818416,Orville Lake,taf,2008 & 2009 BiOp
1938-08-31,S6,3201.6447995648327,Orville Lake,taf,2008 & 2009 BiOp
1938-09-30,S6,2671.715577816573,Orville Lake,taf,2008 & 2009 BiOp
1938-10-31,S6,2511.497613299624,Orville Lake,taf,2008 & 2009 BiOp
1938-11-30,S6,2420.091813822116,Orville Lake,taf,2008 & 2009 BiOp
1938-12-31,S6,2281.802717771714,Orville Lake,taf,2008 & 2009 BiOp
1939-01-31,S6,2340.74946940641,Orville Lake,taf,2008 & 2009 BiOp
1939-02-28,S6,2423.574178835744,Orville Lake,taf,2008 & 2009 BiOp
1939-03-31,S6,2582.6280726768027,Orville Lake,taf,2008 & 2009 BiOp
1939-04-30,S6,2532.7779570749262,Orville Lake,taf,2008 & 2009 BiOp
1939-05-31,S6,2381.5051370842302,Orville Lake,taf,2008 & 2009 BiOp
1939-06-30,S6,2117.2459700762947,Orville Lake,taf,2008 & 2009 BiOp
1939-07-31,S6,1539.5610325992495,Orville Lake,taf,2008 & 2009 BiOp
1939-08-31,S6,1351.210106898178,Orville Lake,taf,2008 & 2009 BiOp
1939-09-30,S6,1273.4222809539135,Orville Lake,taf,2008 & 2009 BiOp
1939-10-31,S6,1127.054502656823,Orville Lake,taf,2008 & 2009 BiOp
1939-11-30,S6,973.6270942709656,Orville Lake,taf,2008 & 2009 BiOp
1939-12-31,S6,910.3002260240568,Orville Lake,taf,2008 & 2009 BiOp
1940-01-31,S6,1404.423073893469,Orville Lake,taf,2008 & 2009 BiOp
1940-02-29,S6,2353.223253645384,Orville Lake,taf,2008 & 2009 BiOp
1940-03-31,S6,2788,Orville Lake,taf,2008 & 2009 BiOp
1940-04-30,S6,3237.999999999999,Orville Lake,taf,2008 & 2009 BiOp
1940-05-31,S6,3411.8961662024326,Orville Lake,taf,2008 & 2009 BiOp
1940-06-30,S6,3296.7508241786527,Orville Lake,taf,2008 & 2009 BiOp
1940-07-31,S6,2732.5257727342073,Orville Lake,taf,2008 & 2009 BiOp
1940-08-31,S6,2243.3188121236367,Orville Lake,taf,2008 & 2009 BiOp
1940-09-30,S6,1790.5303813590426,Orville Lake,taf,2008 & 2009 BiOp
1940-10-31,S6,1561.4977828918609,Orville Lake,taf,2008 & 2009 BiOp
1940-11-30,S6,1460.680147378298,Orville Lake,taf,2008 & 2009 BiOp
1940-12-31,S6,1881.9028753638474,Orville Lake,taf,2008 & 2009 BiOp
1941-01-31,S6,2445.6458280115476,Orville Lake,taf,2008 & 2009 BiOp
1941-02-28,S6,2788,Orville Lake,taf,2008 & 2009 BiOp
1941-03-31,S6,2918,Orville Lake,taf,2008 & 2009 BiOp
1941-04-30,S6,3334,Orville Lake,taf,2008 & 2009 BiOp
1941-05-31,S6,3538,Orville Lake,taf,2008 & 2009 BiOp
1941-06-30,S6,3538,Orville Lake,taf,2008 & 2009 BiOp
1941-07-31,S6,3216.2365900407735,Orville Lake,taf,2008 & 2009 BiOp
1941-08-31,S6,3050.147133328406,Orville Lake,taf,2008 & 2009 BiOp
1941-09-30,S6,2486.72562228033,Orville Lake,taf,2008 & 2009 BiOp
1941-10-31,S6,2315.006692908613,Orville Lake,taf,2008 & 2009 BiOp
1941-11-30,S6,2244.092642232769,Orville Lake,taf,2008 & 2009 BiOp
1941-12-31,S6,2788,Orville Lake,taf,2008 & 2009 BiOp
1942-01-31,S6,2788,Orville Lake,taf,2008 & 2009 BiOp
1942-02-28,S6,2806,Orville Lake,taf,2008 & 2009 BiOp
1942-03-31,S6,3058,Orville Lake,taf,2008 & 2009 BiOp
1942-04-30,S6,3280.9999999999995,Orville Lake,taf,2008 & 2009 BiOp
1942-05-31,S6,3538.0000000000005,Orville Lake,taf,2008 & 2009 BiOp
1942-06-30,S6,3538,Orville Lake,taf,2008 & 2009 BiOp
1942-07-31,S6,3246.8805239857334,Orville Lake,taf,2008 & 2009 BiOp
1942-08-31,S6,3004.472841664897,Orville Lake,taf,2008 & 2009 BiOp
1942-09-30,S6,2441.650157960016,Orville Lake,taf,2008 & 2009 BiOp
1942-10-31,S6,2227.1906130810307,Orville Lake,taf,2008 & 2009 BiOp
1942-11-30,S6,2217.1273947034615,Orville Lake,taf,2008 & 2009 BiOp
1942-12-31,S6,2459.041911031278,Orville Lake,taf,2008 & 2009 BiOp
1943-01-31,S6,2788,Orville Lake,taf,2008 & 2009 BiOp
1943-02-28,S6,2890,Orville Lake,taf,2008 & 2009 BiOp
1943-03-31,S6,2936.9999999999995,Orville Lake,taf,2008 & 2009 BiOp
1943-04-30,S6,3350.0000000000005,Orville Lake,taf,2008 & 2009 BiOp
1943-05-31,S6,3526.1685826456355,Orville Lake,taf,2008 & 2009 BiOp
1943-06-30,S6,3538,Orville Lake,taf,2008 & 2009 BiOp
1943-07-31,S6,2990.924576993384,Orville Lake,taf,2008 & 2009 BiOp
1943-08-31,S6,2526.962575572595,Orville Lake,taf,2008 & 2009 BiOp
1943-09-30,S6,1970.4105788613576,Orville Lake,taf,2008 & 2009 BiOp
1943-10-31,S6,1754.6447186832786,Orville Lake,taf,2008 & 2009 BiOp
1943-11-30,S6,1631.4053630791093,Orville Lake,taf,2008 & 2009 BiOp
1943-12-31,S6,1528.9528136778335,Orville Lake,taf,2008 & 2009 BiOp
1944-01-31,S6,1561.3232615861305,Orville Lake,taf,2008 & 2009 BiOp
1944-02-29,S6,1725.6303789123485,Orville Lake,taf,2008 & 2009 BiOp
1944-03-31,S6,1967.567755725026,Orville Lake,taf,2008 & 2009 BiOp
1944-04-30,S6,2096.341301188645,Orville Lake,taf,2008 & 2009 BiOp
1944-05-31,S6,2323.4029416075655,Orville Lake,taf,2008 & 2009 BiOp
1944-06-30,S6,2154.405282435465,Orville Lake,taf,2008 & 2009 BiOp
1944-07-31,S6,1539.2582432086863,Orville Lake,taf,2008 & 2009 BiOp
1944-08-31,S6,1404.629188742075,Orville Lake,taf,2008 & 2009 BiOp
1944-09-30,S6,1301.6101100733806,Orville Lake,taf,2008 & 2009 BiOp
1944-10-31,S6,1150.414115274039,Orville Lake,taf,2008 & 2009 BiOp
1944-11-30,S6,1123.6817834633605,Orville Lake,taf,2008 & 2009 BiOp
1944-12-31,S6,1217.1767047186643,Orville Lake,taf,2008 & 2009 BiOp
1945-01-31,S6,1341.90461544354,Orville Lake,taf,2008 & 2009 BiOp
1945-02-28,S6,1904.2689084812546,Orville Lake,taf,2008 & 2009 BiOp
1945-03-31,S6,2195.5680961290223,Orville Lake,taf,2008 & 2009 BiOp
1945-04-30,S6,2439.1934933872967,Orville Lake,taf,2008 & 2009 BiOp
1945-05-31,S6,2700.345114405408,Orville Lake,taf,2008 & 2009 BiOp
1945-06-30,S6,2664.9603271210303,Orville Lake,taf,2008 & 2009 BiOp
1945-07-31,S6,2102.104441118603,Orville Lake,taf,2008 & 2009 BiOp
1945-08-31,S6,1620.1364039322286,Orville Lake,taf,2008 & 2009 BiOp
1945-09-30,S6,1534.6626673903586,Orville Lake,taf,2008 & 2009 BiOp
1945-10-31,S6,1417.8942554692344,Orville Lake,taf,2008 & 2009 BiOp
1945-11-30,S6,1399.8615721891988,Orville Lake,taf,2008 & 2009 BiOp
1945-12-31,S6,1948.326946235061,Orville Lake,taf,2008 & 2009 BiOp
1946-01-31,S6,2310.5491455447805,Orville Lake,taf,2008 & 2009 BiOp
1946-02-28,S6,2514.6344967053005,Orville Lake,taf,2008 & 2009 BiOp
1946-03-31,S6,2806.4608575319157,Orville Lake,taf,2008 & 2009 BiOp
1946-04-30,S6,3131.34137926428,Orville Lake,taf,2008 & 2009 BiOp
1946-05-31,S6,3344.370972029485,Orville Lake,taf,2008 & 2009 BiOp
1946-06-30,S6,3210.180505605612,Orville Lake,taf,2008 & 2009 BiOp
1946-07-31,S6,2636.0181306207464,Orville Lake,taf,2008 & 2009 BiOp
1946-08-31,S6,2143.404158842172,Orville Lake,taf,2008 & 2009 BiOp
1946-09-30,S6,1824.8499809721568,Orville Lake,taf,2008 & 2009 BiOp
1946-10-31,S6,1548.3037738411433,Orville Lake,taf,2008 & 2009 BiOp
1946-11-30,S6,1532.0291312714428,Orville Lake,taf,2008 & 2009 BiOp
1946-12-31,S6,1550.5624843548349,Orville Lake,taf,2008 & 2009 BiOp
1947-01-31,S6,1553.817389195636,Orville Lake,taf,2008 & 2009 BiOp
1947-02-28,S6,1810.32506414595,Orville Lake,taf,2008 & 2009 BiOp
1947-03-31,S6,2137.9823582965114,Orville Lake,taf,2008 & 2009 BiOp
1947-04-30,S6,2293.921503794981,Orville Lake,taf,2008 & 2009 BiOp
1947-05-31,S6,2175.34676329496,Orville Lake,taf,2008 & 2009 BiOp
1947-06-30,S6,2003.611299439217,Orville Lake,taf,2008 & 2009 BiOp
1947-07-31,S6,1524.9273093369234,Orville Lake,taf,2008 & 2009 BiOp
1947-08-31,S6,1374.1369746334328,Orville Lake,taf,2008 & 2009 BiOp
1947-09-30,S6,1266.3855696558721,Orville Lake,taf,2008 & 2009 BiOp
1947-10-31,S6,1206.9432311065868,Orville Lake,taf,2008 & 2009 BiOp
1947-11-30,S6,1102.7993374048037,Orville Lake,taf,2008 & 2009 BiOp
1947-12-31,S6,1036.0193386635392,Orville Lake,taf,2008 & 2009 BiOp
1948-01-31,S6,1306.0559488820259,Orville Lake,taf,2008 & 2009 BiOp
1948-02-29,S6,1400.9769780326508,Orville Lake,taf,2008 & 2009 BiOp
1948-03-31,S6,1557.1132590322482,Orville Lake,taf,2008 & 2009 BiOp
1948-04-30,S6,2216.7760768148523,Orville Lake,taf,2008 & 2009 BiOp
1948-05-31,S6,2682.443781905278,Orville Lake,taf,2008 & 2009 BiOp
1948-06-30,S6,2844.586364318275,Orville Lake,taf,2008 & 2009 BiOp
1948-07-31,S6,2320.4232512111894,Orville Lake,taf,2008 & 2009 BiOp
1948-08-31,S6,1825.9163402401614,Orville Lake,taf,2008 & 2009 BiOp
1948-09-30,S6,1629.5750866947203,Orville Lake,taf,2008 & 2009 BiOp
1948-10-31,S6,1501.2255797262526,Orville Lake,taf,2008 & 2009 BiOp
1948-11-30,S6,1361.7303313267926,Orville Lake,taf,2008 & 2009 BiOp
1948-12-31,S6,1304.059340282433,Orville Lake,taf,2008 & 2009 BiOp
1949-01-31,S6,1318.758680141746,Orville Lake,taf,2008 & 2009 BiOp
1949-02-28,S6,1399.5211502988966,Orville Lake,taf,2008 & 2009 BiOp
1949-03-31,S6,1646.5164707246524,Orville Lake,taf,2008 & 2009 BiOp
1949-04-30,S6,1925.6418332500252,Orville Lake,taf,2008 & 2009 BiOp
1949-05-31,S6,2106.362474845791,Orville Lake,taf,2008 & 2009 BiOp
1949-06-30,S6,1873.2276357362998,Orville Lake,taf,2008 & 2009 BiOp
1949-07-31,S6,1539.803740991645,Orville Lake,taf,2008 & 2009 BiOp
1949-08-31,S6,1419.635983130287,Orville Lake,taf,2008 & 2009 BiOp
1949-09-30,S6,1326.1104873509037,Orville Lake,taf,2008 & 2009 BiOp
1949-10-31,S6,1184.0333761350398,Orville Lake,taf,2008 & 2009 BiOp
1949-11-30,S6,1062.786192884289,Orville Lake,taf,2008 & 2009 BiOp
1949-12-31,S6,1002.544154957363,Orville Lake,taf,2008 & 2009 BiOp
1950-01-31,S6,1256.7847519335185,Orville Lake,taf,2008 & 2009 BiOp
1950-02-28,S6,1677.4202406013667,Orville Lake,taf,2008 & 2009 BiOp
1950-03-31,S6,2116.3352731979962,Orville Lake,taf,2008 & 2009 BiOp
1950-04-30,S6,2610.4579365753457,Orville Lake,taf,2008 & 2009 BiOp
1950-05-31,S6,2913.560553470406,Orville Lake,taf,2008 & 2009 BiOp
1950-06-30,S6,2929.8265988646103,Orville Lake,taf,2008 & 2009 BiOp
1950-07-31,S6,2366.751918369877,Orville Lake,taf,2008 & 2009 BiOp
1950-08-31,S6,1897.9148263254071,Orville Lake,taf,2008 & 2009 BiOp
1950-09-30,S6,1595.5458303159487,Orville Lake,taf,2008 & 2009 BiOp
1950-10-31,S6,1543.6848424023963,Orville Lake,taf,2008 & 2009 BiOp
1950-11-30,S6,1998.8423778035487,Orville Lake,taf,2008 & 2009 BiOp
1950-12-31,S6,2814.198656681094,Orville Lake,taf,2008 & 2009 BiOp
1951-01-31,S6,2846.0000000000005,Orville Lake,taf,2008 & 2009 BiOp
1951-02-28,S6,2925,Orville Lake,taf,2008 & 2009 BiOp
1951-03-31,S6,3105,Orville Lake,taf,2008 & 2009 BiOp
1951-04-30,S6,3361.5644753212305,Orville Lake,taf,2008 & 2009 BiOp
1951-05-31,S6,3537.9999999999995,Orville Lake,taf,2008 & 2009 BiOp
1951-06-30,S6,3408.9074318317907,Orville Lake,taf,2008 & 2009 BiOp
1951-07-31,S6,2852.5236670977874,Orville Lake,taf,2008 & 2009 BiOp
1951-08-31,S6,2373.7883611809607,Orville Lake,taf,2008 & 2009 BiOp
1951-09-30,S6,1930.1329577449426,Orville Lake,taf,2008 & 2009 BiOp
1951-10-31,S6,1754.5180477487213,Orville Lake,taf,2008 & 2009 BiOp
1951-11-30,S6,1653.652033811552,Orville Lake,taf,2008 & 2009 BiOp
1951-12-31,S6,2065.2738995047976,Orville Lake,taf,2008 & 2009 BiOp
1952-01-31,S6,2505.6082379922977,Orville Lake,taf,2008 & 2009 BiOp
1952-02-29,S6,2832,Orville Lake,taf,2008 & 2009 BiOp
1952-03-31,S6,2987.9999999999995,Orville Lake,taf,2008 & 2009 BiOp
1952-04-30,S6,3451.9999999999995,Orville Lake,taf,2008 & 2009 BiOp
1952-05-31,S6,3538,Orville Lake,taf,2008 & 2009 BiOp
1952-06-30,S6,3538,Orville Lake,taf,2008 & 2009 BiOp
1952-07-31,S6,3537.9999999999995,Orville Lake,taf,2008 & 2009 BiOp
1952-08-31,S6,3524.751002394825,Orville Lake,taf,2008 & 2009 BiOp
1952-09-30,S6,3020.8168120029154,Orville Lake,taf,2008 & 2009 BiOp
1952-10-31,S6,2800.755203860722,Orville Lake,taf,2008 & 2009 BiOp
1952-11-30,S6,2708.5410249893666,Orville Lake,taf,2008 & 2009 BiOp
1952-12-31,S6,2860.3837028636967,Orville Lake,taf,2008 & 2009 BiOp
1953-01-31,S6,2809.0000000000005,Orville Lake,taf,2008 & 2009 BiOp
1953-02-28,S6,3058.0397751760197,Orville Lake,taf,2008 & 2009 BiOp
1953-03-31,S6,3059,Orville Lake,taf,2008 & 2009 BiOp
1953-04-30,S6,3283.9999999999995,Orville Lake,taf,2008 & 2009 BiOp
1953-05-31,S6,3538,Orville Lake,taf,2008 & 2009 BiOp
